cam1_X,cam1_Y
NaN,NaN
475.580929,38.498723
312.568887,246.394285
145.537402,468.996899
NaN,NaN
379.018977,75.055817
NaN,NaN
730.604493,155.504343
577.370122,384.489591
417.973654,608.031824
243.490565,851.547395
1147.473005,74.583664
998.049653,283.902373
687.454889,755.549733
515.505013,991.392121
NaN,NaN
1273.477722,417.867646
1124.796532,662.985248
964.628145,890.034080
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
